,name,dim,permute,variant,n_mixing_layer,use_sem,nonlin_sem,force_chain,force_uniform,mcc,val_loss
0,dainty-sweep-20,5,False,0,1,True,True,False,False,0.8605566693153509,3.156348705291748
1,unique-sweep-19,5,False,0,1,True,True,False,False,0.9997611339139388,1.9037175178527832
2,brisk-sweep-18,5,False,0,1,True,True,False,False,0.9997199519680472,1.93845534324646
3,lemon-sweep-17,5,False,0,1,True,True,False,False,0.9984290010990629,1.939425468444824
4,vague-sweep-16,5,False,0,1,True,True,False,False,0.8597623994691783,3.0247762203216553
5,swift-sweep-15,5,False,0,1,True,True,False,False,0.9992409951087394,1.988208055496216
6,serene-sweep-14,5,False,0,1,True,True,False,False,0.9997871540199772,1.886852741241455
7,desert-sweep-13,5,False,0,1,True,True,False,False,0.9997916521885554,1.9361343383789065
8,olive-sweep-12,5,False,0,1,True,True,False,False,0.9998924572557067,1.921983242034912
9,efficient-sweep-11,5,False,0,1,True,True,False,False,0.9996489267749146,1.9088010787963867
10,dry-sweep-10,5,False,0,1,True,False,False,False,0.8660540846011828,3.0744245052337646
11,celestial-sweep-9,5,False,0,1,True,False,False,False,0.9997190417263034,1.949199914932251
12,vague-sweep-7,5,False,0,1,True,False,False,False,0.8887474432381002,2.9533934593200684
13,sage-sweep-8,5,False,0,1,True,False,False,False,0.999764614742212,1.9274096488952637
14,lemon-sweep-6,5,False,0,1,True,False,False,False,0.8597000177644654,3.019930839538574
15,expert-sweep-5,5,False,0,1,True,False,False,False,0.9994576253931562,1.973270893096924
16,confused-sweep-4,5,False,0,1,True,False,False,False,0.9996303757641034,1.88446044921875
17,fast-sweep-2,5,False,0,1,True,False,False,False,0.9998035295351776,1.9200544357299805
18,winter-sweep-3,5,False,0,1,True,False,False,False,0.9999002216320252,1.9328291416168213
19,gentle-sweep-1,5,False,0,1,True,False,False,False,0.9998635630074012,1.903132438659668
