,name,dim,permute,variant,n_mixing_layer,use_sem,nonlin_sem,force_chain,force_uniform,mcc,val_loss
0,dandy-bush-896,10,False,0,1,True,True,False,False,0.8880686119855401,0.08689498901367188
1,vital-yogurt-897,10,False,0,1,True,True,False,False,0.8482571340203637,0.22718429565429688
2,revived-glitter-898,10,False,0,1,True,True,False,False,0.36292738693421894,4.941876411437988
3,dazzling-sea-899,10,False,0,1,True,True,False,False,0.7825259533014958,0.4925127029418946
4,hardy-terrain-900,10,False,0,1,True,True,False,False,0.7131718725702294,0.4598922729492187
5,absurd-galaxy-901,10,False,0,1,True,True,False,False,0.8253574629148996,0.24730396270751953
6,mild-firefly-902,10,False,0,1,True,True,False,False,0.4120730846524629,4.418057441711426
7,peach-sun-903,10,False,0,1,True,True,False,False,0.8316040574714311,0.205294132232666
8,hearty-monkey-904,10,False,0,1,True,True,False,False,0.9384207512809172,0.08607959747314453
9,icy-frost-905,10,False,0,1,True,False,False,False,0.8498906843335347,0.20059680938720703
10,glamorous-surf-906,10,False,0,1,True,False,False,False,0.998845625412927,0.034972190856933594
11,floral-silence-907,10,False,0,1,True,False,False,False,0.8205658296206438,0.2049999237060547
12,leafy-energy-908,10,False,0,1,True,False,False,False,0.3835599676275568,4.540416240692139
13,lively-paper-909,10,False,0,1,True,False,False,False,0.8501652502760267,0.22983646392822263
14,gentle-microwave-910,10,False,0,1,True,False,False,False,0.8872115948071577,0.08292198181152344
15,lively-lion-911,10,False,0,1,True,False,False,False,0.9424619803608764,0.0835275650024414
16,pretty-bird-912,10,False,0,1,True,False,False,False,0.4180905353243494,4.421955108642578
17,wise-fog-913,10,False,0,1,True,False,False,False,0.9329449987886742,0.08167648315429688
18,comfy-bush-914,10,False,0,1,True,False,False,False,0.9125699159725038,0.07466506958007812
