,name,dim,permute,variant,n_mixing_layer,use_sem,nonlin_sem,force_chain,force_uniform,mcc,val_loss
0,wild-snow-831,8,False,0,1,True,True,False,False,0.5665957865913724,2.985647439956665
1,chocolate-donkey-832,8,False,0,1,True,True,False,False,0.9251126760555228,0.4785151481628418
2,deft-surf-833,8,False,0,1,True,True,False,False,0.6397167261074248,2.1681180000305176
3,polished-dragon-834,8,False,0,1,True,True,False,False,0.9985103208167582,0.21297693252563477
4,floral-snow-835,8,False,0,1,True,True,False,False,0.8637280024515255,0.4936332702636719
5,curious-blaze-836,8,False,0,1,True,True,False,False,0.782662825797224,0.991201400756836
6,feasible-shape-837,8,False,0,1,True,True,False,False,0.6179069653714904,3.0603721141815186
7,fallen-dream-838,8,False,0,1,True,True,False,False,0.634959661278368,2.437565803527832
8,expert-serenity-839,8,False,0,1,True,True,False,False,0.8881299246044088,0.4492111206054687
9,true-moon-840,8,False,0,1,True,True,False,False,0.9111807302769804,0.5042295455932617
10,celestial-morning-841,8,False,0,1,True,False,False,False,0.6847524150842897,1.8819189071655271
11,glorious-shadow-842,8,False,0,1,True,False,False,False,0.9984860055248252,0.2131686210632324
12,good-jazz-843,8,False,0,1,True,False,False,False,0.9995145437982278,0.20080232620239255
13,elated-donkey-844,8,False,0,1,True,False,False,False,0.998075153819804,0.20594167709350583
14,neat-lion-845,8,False,0,1,True,False,False,False,0.682697764186909,1.733640432357788
15,denim-yogurt-846,8,False,0,1,True,False,False,False,0.8985175284775266,0.4691781997680664
16,gallant-jazz-847,8,False,0,1,True,False,False,False,0.5814280385222736,3.046862840652466
17,cerulean-disco-848,8,False,0,1,True,False,False,False,0.5956188631893446,3.068350315093994
18,eternal-morning-849,8,False,0,1,True,False,False,False,0.99880277420109,0.2215604782104492
19,ruby-morning-850,8,False,0,1,True,False,False,False,0.999422871852962,0.197904109954834
